openalex_id,doi,title,year,type,first_author,source,via,triage,verdict,model,raw_response
https://openalex.org/W4406768137,https://doi.org/10.1177/29768640241306800,Governing artificial intelligence means governing data: (Re)setting the agenda for data justice,2025,article,Linnet Taylor,Dialogues on Digital Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4313071768,https://doi.org/10.1177/20539517221137553,Governing teachers through datafication: Physical–virtual hybridity and language interoperability in teacher accountability,2022,article,Jessica Holloway,Big Data & Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3175597493,https://doi.org/10.1177/23998083211001840,Functional visibility graph analysis: Quantifying visuofunctional space with social media check-in data,2021,article,Yao Shen,Environment and Planning B Urban Analytics and City Science,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3197418482,https://doi.org/10.7577/seminar.4397,Critical Data Studies and Data Science in Higher Education,2021,article,Dan Verständig,Seminar net,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4391360014,https://doi.org/10.1177/02632764231225768,The Logic of the Synthetic Supplement in Algorithmic Societies,2024,article,Benjamin N. Jacobsen,Theory Culture & Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4308882408,https://doi.org/10.1177/14687941221138405,The Slalom Method: How to zig-zag between digital methods and traditional methods in ethnography,2022,article,Torben Elgaard Jensen,Qualitative Research,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4323031503,https://doi.org/10.1007/s10609-023-09454-y,Data-Driven Criminal Justice in the age of algorithms: epistemic challenges and practical implications,2023,article,Francisco J. Castro-Toledo,Criminal Law Forum,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3208526323,https://doi.org/10.1108/omj-10-2020-1063,A perspective on embracing emerging technologies research for organizational behavior,2021,article,Jestine Philip,Organization Management Journal,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4296149487,https://doi.org/10.47909/anis.978-9916-9760-3-6.94,Data science in education: interdisciplinary contributions,2022,book-chapter,Patrícia Takaki,Advanced notes in information science,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4385290070,https://doi.org/10.1093/jamia/ocad148,Advantages and disadvantages of using theory-based versus data-driven models with social and behavioral determinants of health data,2023,article,Robin Austin,Journal of the American Medical Informatics Association,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude.
https://openalex.org/W4392371327,https://doi.org/10.26761/ijrls.10.1.2024.1733,The Impact of Artificial Intelligence and Machine Learning in Library and Information Science,2024,article,A. Kalisdha,International Journal of Research in Library Science,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4389492533,https://doi.org/10.1177/20539517231216955,Digital marketing as digital methods: Repurposing Google Ads for controversy mapping,2023,article,Òscar Coromina,Big Data & Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4392868023,https://doi.org/10.1016/j.ecoinf.2024.102561,Shrinkage-based Bayesian variable selection for species distribution modelling in complex environments: An application to urban biodiversity,2024,article,Andreas Dietzel,Ecological Informatics,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4400055904,https://doi.org/10.1002/wcc.902,"Computational methods for climate change frame analysis: Techniques, critiques, and cautious ways forward",2024,article,Simon David Hirsbrunner,Wiley Interdisciplinary Reviews Climate Change,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3173983243,https://doi.org/10.1080/15228053.2021.1916229,Using qualitative approaches in the era of big data: a confessional tale of a behavioral researcher,2021,article,Sumantra Sarkar,Journal of Information Technology Case and Application Research,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4408731402,https://doi.org/10.1007/s11625-025-01667-x,Critical sustainability science: advancing sustainability transformations,2025,article,Stefano B. Longo,Sustainability Science,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4310680066,https://doi.org/10.3390/su142316161,Connections between Big Data and Smart Cities from the Supply Chain Perspective: Understanding the Impact of Big Data,2022,article,Alaa Amin Abdalla,Sustainability,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4404873315,https://doi.org/10.1177/13563890241289937,Artificial intelligence and big data-driven evaluation research and practices: A systematic literature review,2024,review,Salah eddine Bouyousfi,Evaluation,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4388017091,https://doi.org/10.1177/02637758231209656,The smart grid archipelago: Infrastructures of networked (dis)connectivity in Amman,2023,article,Kendra Kintzi,Environment and Planning D Society and Space,Kitchin 2014:forward,screened,Maybe,deepseek/deepseek-v4-flash,Maybe
https://openalex.org/W4402430792,https://doi.org/10.3389/fdata.2024.1441869,"When we talk about Big Data, What do we really mean? Toward a more precise definition of Big Data",2024,article,Xiaoyao Han,Frontiers in Big Data,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4402680478,https://doi.org/10.1332/27324176y2024d000000025,The universality of the machine: labour process theory and the absorption of the skills and knowledge of labour into capital,2024,article,James Steinhoff,Work in the Global Economy,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4388954909,https://doi.org/10.1016/j.foreco.2023.121583,Optimizing aboveground carbon mapping in Afrotemperate forests to fulfil IPCC carbon reporting standards,2023,article,Jolene T. Fisher,Forest Ecology and Management,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4403194132,https://doi.org/10.1080/00087041.2024.2318055,Ethical Challenges Arising from the Mapping of Mobile Phone Location Data,2024,article,Louise Sieg,The Cartographic Journal,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4387405089,https://doi.org/10.1007/s10111-023-00739-1,Digitalization and changes to work organization and management in the Norwegian petroleum industry,2023,article,Kjersti Melberg,Cognition Technology & Work,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4403494010,https://doi.org/10.1108/el-02-2024-0045,Impact of big data and data analytics on the provision of data services in academic libraries,2024,article,Naimat Ullah Shah,The Electronic Library,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4301594892,https://doi.org/10.1080/14742837.2022.2128327,Doubt to be certain: epistemological ambiguity of data in the case of grassroots mapping of traffic accidents in Russia,2022,article,Dmitry Muravyov,Social movement studies,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4407595902,https://doi.org/10.1016/j.infoh.2025.01.004,"Role of data as an interface between primary, secondary and tertiary care: Evidence from literature",2025,article,Amrit Giri,Informatics and Health,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4404024493,https://doi.org/10.1371/journal.pone.0309318,Data science and automation in the process of theorizing: Machine learning’s power of induction in the co-duction cycle,2024,article,Daan Kolkman,PLoS ONE,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude.
https://openalex.org/W4404087792,https://doi.org/10.1016/j.jtrangeo.2024.104041,"The territorial impacts of BlaBlaCar carpooling: Between metropolitan polarization, intermediate cities' structuration, and rural services",2024,article,Magali Talandier,Journal of Transport Geography,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4412609529,https://doi.org/10.1002/widm.70038,"A Guide to Machine Learning Epistemic Ignorance, Hidden Paradoxes, and Other Tensions",2025,article,M.Z. Naser,Wiley Interdisciplinary Reviews Data Mining and Knowledge Discovery,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4322743989,https://doi.org/10.20897/femenc/12886,Transnationalising &lt;i&gt;Dadis&lt;/i&gt; as Feminist Political/Activist Subjects,2023,article,Radhika Gajjala,Feminist Encounters A Journal of Critical Studies in Culture and Politics,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4318965920,https://doi.org/10.1097/cin.0000000000000954,A Comparison of Hypothesis-Driven and Data-Driven Research,2023,article,Caitlin Dreisbach,CIN Computers Informatics Nursing,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4390984710,https://doi.org/10.1080/15548732.2024.2305422,"The socio-technical organization of equity, diversity, and inclusion (EDI) in child welfare",2024,article,Naomi Nichols,Journal of Public Child Welfare,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4400976984,https://doi.org/10.3390/su16156364,The Circular Economy (CE) Rebound as a Paradox of Knowledge: Forecasting the Future of the CE–IoT Nexus through the Global E-Waste Crisis,2024,article,Marie-Luc Arpin,Sustainability,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4405260208,https://doi.org/10.1561/1100000093,WaterHCI: Water in Human-Computer Interaction,2024,article,Maria Montoya Vega,Foundations and Trends® in Human–Computer Interaction,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4412602989,https://doi.org/10.1016/j.dajour.2025.100611,An interpretable machine learning framework for explaining company valuation,2025,article,Luís Baltazar Blanquet,Decision Analytics Journal,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W7106557023,https://doi.org/10.1680/jurdp.25.00009,Artificial intelligence revolution in urban planning: a 30-year journey a review,2025,article,Amirhosein Shabani,Proceedings of the Institution of Civil Engineers - Urban Design and Planning,Kitchin 2014:forward,screened,Include,deepseek/deepseek-v4-flash,Include
https://openalex.org/W4412380820,https://doi.org/10.1080/14615517.2025.2532919,Laying the foundation for generative AI and multi-agent systems in environmental assessment: building a curated dataset from the Danish EA Hub,2025,article,Lone Kørnøv,Impact Assessment and Project Appraisal,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4406258550,https://doi.org/10.1145/3701216,What Knowledge Do We Produce from Social Media Data and How?,2025,article,Adriana Alvarado Garcia,Proceedings of the ACM on Human-Computer Interaction,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4384024256,https://doi.org/10.1177/20539517231180569,Social learning and the complex contagion of political symbols in Twitter: The case of the yellow ribbon in Catalonia,2023,article,Francisco José León Medina,Big Data & Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3120736780,https://doi.org/10.1371/journal.pone.0245231,"Religiosity, neutrality, fairness, skepticism, and societal tranquility: A data science analysis of the World Values Survey",2021,article,Leigh Allison,PLoS ONE,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4407231492,https://doi.org/10.1108/arch-07-2024-0288,The built environment and social media: a semi-systematic review of architectural and design disciplines,2025,review,Tracy Huang,International Journal of Architectural Research Archnet-IJAR,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4414167662,https://doi.org/10.1177/03063127251364509,"It’s not a bug, it’s a feature: How AI experts and data scientists account for the opacity of algorithms",2025,article,Netta Avnoon,Social Studies of Science,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4387313597,https://doi.org/10.22439/fs.i34.6939,Inhuman Hermeneutics of the Self: Biopolitics in the Age of Big Data,2023,article,Patrick Gamez,Foucault Studies,Kitchin 2014:forward,screened,Maybe,deepseek/deepseek-v4-flash,Maybe
https://openalex.org/W4414525176,https://doi.org/10.1007/s10670-025-01010-x,The Immortal Science of ML: Machine Learning and the Theory-Free Ideal,2025,article,Mel Andrews,Erkenntnis,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4382073092,https://doi.org/10.1108/jices-12-2022-0108,From big data epistemology to AI politics: rescuing the public dimension over data-driven technologies,2023,article,Stefano Calzati,Journal of Information Communication and Ethics in Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4405297261,https://doi.org/10.1080/17441692.2024.2436422,Reconciling data actionability and accountability in global health research: The case of SARS-CoV-2,2024,article,Nathanael Sheehan,Global Public Health,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4414553512,https://doi.org/10.1002/agt2.70170,Multiscale Coupling Between Macroscopic Mechanics and Atomic Assembly (MM–AA) of Soft‐Lattice Halide Perovskites,2025,article,Xiangzhe Li,Aggregate,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4390840808,https://doi.org/10.1007/s11192-023-04900-5,Longitudinal patterns of scientific collaboration in doctoral studies,2024,article,Marjan Cugmas,Scientometrics,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4408317714,https://doi.org/10.1002/sres.3152,Guiding Distinctions: Observed With Social Systems Theory: An Introduction,2025,article,Steffen Roth,Systems Research and Behavioral Science,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4399156720,https://doi.org/10.1080/02681102.2024.2352382,Deconstructing big data for development (BD4D): continuities and reflections of development discourse in the age of datafication,2024,article,Michael Dokyum Kim,Information Technology for Development,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4410251152,https://doi.org/10.1155/hbe2/6678231,The Impact of Big Data on Online Purchase Behavior: Influencing Factors and Interrelationships in Thailand’s Digital Economy,2025,article,Yarnaphat Shaengchart,Human Behavior and Emerging Technologies,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4412962924,https://doi.org/10.1002/sres.3175,Big Data Insights Into Social Macro Trends: Expanding the Horizon (1800–2018),2025,article,Stephan Roth,Systems Research and Behavioral Science,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4407921554,https://doi.org/10.1177/14695405251321431,Tennis and accelerated culture: Post-athlete as a media performer,2025,article,Nico Psaltidis,Journal of Consumer Culture,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2523080212,https://doi.org/10.1177/2053951716669530,"Big Data, epistemology and causality: Knowledge in and knowledge out in EXPOsOMICS",2016,article,Stefano Canali,Big Data & Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2288514238,https://doi.org/10.1177/2053951716631365,Accounting for the social: Investigating commensuration and Big Data practices at Facebook,2016,article,Fernando van der Vlist,Big Data & Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4406245307,https://doi.org/10.1177/03063127241299132,Coordinating uncertainty in the political economy of cyber threat intelligence,2025,article,Rebecca Slayton,Social Studies of Science,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4414294931,https://doi.org/10.1017/chr.2025.10007,Whose news? Critical methods for assessing bias in large historical datasets,2025,article,Kaspar Beelen,Computational Humanities Research,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2575673627,https://doi.org/10.1177/1461444816688274,Literacy and training in digital research: Researchers’ views in five social science and humanities disciplines,2017,article,Panayiota Tsatsou,New Media & Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2570215444,https://doi.org/10.1080/01425692.2016.1256190,Accelerationism: a timely provocation for the critical sociology of education,2017,article,Sam Sellar,British Journal of Sociology of Education,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2608789171,https://doi.org/10.1177/1609406917705796,Blogs as Elusive Ethnographic Texts,2017,article,Liza C. Kurtz,International Journal of Qualitative Methods,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2844856620,https://doi.org/10.1111/1467-9566.12774,Digital health – a new medical cosmology? The case of 23andMe online genetic testing platform,2018,article,Paula Saukko,Sociology of Health & Illness,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2518557438,https://doi.org/10.1155/2016/9089321,Transitioning to a Data Driven Mental Health Practice: Collaborative Expert Sessions for Knowledge and Hypothesis Finding,2016,article,Vincent Menger,Computational and Mathematical Methods in Medicine,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2887755721,https://doi.org/10.1108/oir-12-2016-0361,Measuring the interdisciplinarity of Big Data research: a longitudinal study,2018,article,Jiming Hu,Online Information Review,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2735813693,https://doi.org/10.1080/10630732.2017.1334855,Catch Me if You Can: Workplace Mobility and Big Data,2017,article,Filipa Pajević,Journal of Urban Technology,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2624322347,https://doi.org/10.1177/0309132517712154,Geographic information science II: Mesogeography,2017,article,Harvey J. Miller,Progress in Human Geography,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2784599661,https://doi.org/10.1108/lht-06-2017-0122,Digital preservation at Big Data scales: proposing a step-change in preservation system architectures,2018,article,D. Gerrard,Library Hi Tech,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2099256907,https://doi.org/10.1057/9781137453662_3,Have We Even Solved the First ‘Big Data Challenge?’ Practical Issues Concerning Data Collection and Visual Representation for Social Media Analytics,2016,book-chapter,Phillip Brooker,Palgrave Macmillan UK eBooks,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2964470343,https://doi.org/10.3390/app9153065,Occam’s Razor for Big Data? On Detecting Quality in Large Unstructured Datasets,2019,article,Birgitta Dresp,Applied Sciences,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2974669011,https://doi.org/10.11648/j.iotcc.20190702.12,The Rise of Big Data and Cloud Computing,2019,article,Mohaiminul Islam,Internet of Things and Cloud Computing,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2987733757,https://doi.org/10.3390/ijgi8110493,Analysis of Tourism Hotspot Behaviour Based on Geolocated Travel Blog Data: The Case of Qyer,2019,article,M. Kaufmann,ISPRS International Journal of Geo-Information,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3166555973,https://doi.org/10.1177/20539517211021437,Analysing discourse around COVID-19 in the Australian Twittersphere: A real-time corpus-based analysis,2021,article,Martin Schweinberger,Big Data & Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3101966386,https://doi.org/10.1080/00343404.2020.1826421,Exploitation as innovation: research ethics and the governance of experimentation in the urban living lab,2020,article,Linnet Taylor,Regional Studies,Kitchin 2014:forward,screened,Maybe,deepseek/deepseek-v4-flash,Maybe
https://openalex.org/W3010964416,https://doi.org/10.31387/oscm0410258,Exploring Big Data Research: A Review of Published Articles from 2010 to 2018 Related to Logistics and Supply Chains,2020,article,Wecka Imam Yudhistyra,Operations and Supply Chain Management An International Journal,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2513317161,https://doi.org/10.5334/bax.b,The Nature of Volunteered Geographic Information,2016,book-chapter,Cristina Capineri,Ubiquity Press eBooks,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2766491841,https://doi.org/10.1080/1350178x.2017.1388964,Agent-based modelling as a foundation for big data,2017,article,Shu‐Heng Chen,Journal of Economic Methodology,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2953804621,https://doi.org/10.1177/0038026119859742,Rethinking social media for qualitative research: The use of Facebook Activity Logs and Search History in interview settings,2019,article,Justine Gangneux,The Sociological Review,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2994720439,https://doi.org/10.4108/eai.26-6-2018.162219,Application of real-time GIS analytics to support spatial intelligent decision-making in the era of big data for smart cities,2019,article,Mbongowo J. Mbuh,EAI Endorsed Transactions on Smart Cities,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3007963287,https://doi.org/10.5117/ccr2020.1.003.loec,3bij3 – Developing a framework for researching recommender systems and their effects,2020,article,Felicia Löecherbach,Computational Communication Research,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2947928605,https://doi.org/10.3390/systems7020027,Design Science Research: Evaluation in the Lens of Big Data Analytics,2019,article,Ahmed Elragal,Systems,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2926557868,https://doi.org/10.1111/gere.12355,Grounding Big Data on Climate-Induced Human Mobility,2019,article,Ingrid Boas,Geographical Review,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2730066672,https://doi.org/10.1142/s1793005717400038,Data Science: A New Paradigm in the Age of Big-Data Science and Analytics,2017,article,Claude Concolato,New Mathematics and Natural Computation,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3082092060,https://doi.org/10.12759/hsr.45.2020.3.314-341,Social Research in Times of Big Data. The Challenges of New Data Worlds and the Need for a Sociology of Social Research,2020,article,Rainer Diaz-Bone,Social Science Open Access Repository (GESIS – Leibniz Institute for the Social Sciences),Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2521524499,https://doi.org/10.1177/2053951716659092,"The object of mobile spatial data, the subject in mobile spatial research",2016,article,Jim Thatcher,Big Data & Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2803238266,https://doi.org/10.1108/jrit-05-2017-0010,Small data as a conversation starter for learning analytics,2017,article,Tom Broos,Journal of Research in Innovative Teaching & Learning,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4398136024,https://doi.org/10.55596/001c.116414,"If Algorithms Dream of Customs, Do Customs Officials Dream of Algorithms? A Manifesto for Data Mobilisation in Customs",2020,article,Kunio Mikuriya,World Customs Journal,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3203389505,https://doi.org/10.3280/rgioa3-2021oa12532,"Tourism Peaks on the Three Peaks. Using big data to monitor where, when and how many visitors impact the Dolomites UNESCO World Heritage Site",2021,article,Dario Bertocchi,RIVISTA GEOGRAFICA ITALIANA,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2560287216,https://doi.org/10.1108/md-06-2015-0243,Toward a theory of collaboration for evidence-based management,2016,article,Farimah HakemZadeh,Management Decision,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2886032821,https://doi.org/10.1080/15230406.2018.1495103,Sonifying data uncertainty with sound dimensions,2018,article,Andrea Ballatore,Cartography and Geographic Information Science,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2972295720,https://doi.org/10.1515/sem-2018-0120,A data-driven computational semiotics: The semantic vector space of Magritte’s artworks,2019,article,Jean-François Chartier,Semiotica,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3192273156,https://doi.org/10.1080/03906701.2021.1947951,‘#hellobrother needs to trend’: methodological reflections on the digital and emotional afterlife of mediated violence,2021,article,Anu A. Harju,International Review of Sociology,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2751014545,https://doi.org/10.1177/0973703017712871,"Smart Cities, Mobile Technologies and Social Cohesion in India",2017,article,Jason Miklian,Indian Journal of Human Development,Kitchin 2014:forward,screened,Include,deepseek/deepseek-v4-flash,Include
https://openalex.org/W2897826487,https://doi.org/10.3233/efi-180209,"Disinformation, dystopia and post-reality in social media: A semiotic-cognitive perspective",2018,article,Rebeka Figueiredo da Guarda,Education for Information,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4220684225,https://doi.org/10.1080/13658816.2022.2044484,Detecting country of residence from social media data: a comparison of methods,2022,article,Vuokko Heikinheimo,International Journal of Geographical Information Systems,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2612689666,https://doi.org/10.1515/jdis-2017-0018,A Framework for the Assessment of Research and Its Impacts,2017,article,Cinzia Daraio,Journal of Data and Information Science,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2589413812,https://doi.org/10.1080/14747731.2017.1286167,"The Affective Politics of the Sustainable Development Goals: Partnership, Capacity-Building, and Big Data",2017,article,Clive Gabay,Globalizations,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3000120372,https://doi.org/10.24908/ss.v17i5.8688,Accidental Orientations: Rethinking Queerness in Archival Times,2019,article,Brian R. Schram,Surveillance & Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3013379326,https://doi.org/10.4102/sajim.v22i1.1117,A framework for selecting analytics tools to improve healthcare big data usefulness in developing countries,2020,article,Tiko Iyamu,South African journal of information management,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2742005534,https://doi.org/10.1080/14636778.2017.1354691,Shifting metaphors in direct-to-consumer genetic testing: from genes as information to genes as big data,2017,article,Paula Saukko,New Genetics and Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3033675578,https://doi.org/10.1007/s11019-020-09960-5,Openness and trust in data-intensive science: the case of biocuration,2020,article,Ane Møller Gabrielsen,Medicine Health Care and Philosophy,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2966551370,https://doi.org/10.1075/jlp.19006.gri,We can(’t) do this,2019,article,Tim Griebel,Journal of Language and Politics,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3047348076,https://doi.org/10.1057/s41599-020-00544-5,Moving back to the future of big data-driven research: reflecting on the social in genomics,2020,article,Melanie Goisauf,Humanities and Social Sciences Communications,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4210332333,https://doi.org/10.1080/00934690.2022.2028082,Big Data in Maritime Archaeology: Challenges and Prospects from the Middle East and North Africa,2022,article,Georgia Andreou,Journal of Field Archaeology,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
